id,variant_id,text,true_label,pred_label,confidence_x,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
sst2_0376,v1,the )rimirive force of thlx film seems to bubVld up fr)K the vast collective m2Jory of the combatan6c.,positive,negative,0.9744907021522522,sst2_0376,0.57,0.43,Type III,D,0.0,0.9895,0.0844,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0376,v2,teh primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,positive,positive,0.9914513230323792,sst2_0376,0.57,0.43,Type III,D,0.0,0.9895,0.0844,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0376,v3,"the primitive force of 6Uis film ssemX to bJbgle up frkH the vast collective ,emo3y of the c)mbQtants.",positive,negative,0.9831944108009338,sst2_0376,0.57,0.43,Type III,D,0.0,0.9895,0.0844,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0377,base,"it 's about following your dreams , no matter what your parents think . ",positive,negative,0.8940742611885071,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0377,v1,"it ' s aHouF following your S5eams, no mSttwr what tpur parents tNinj.",positive,negative,0.9981003403663636,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0377,v2,"it 's about following your dreams , no matter what your parents think . .",positive,negative,0.9510632753372192,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0377,v3,"it ' s xbkut folpKwing your Rreamx, no marRer what your paren5a think.",positive,negative,0.9980372786521912,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0378,base,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",negative,negative,0.9992080330848694,sst2_0378,0.495,0.505,Type III,D,0.0,0.9992,0.0093,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0378,v1,"it fe4ks liO3 an aGteF - school special Vussi@d up with some fancy speciwO eff$cYs, and watching its rote olkt poKnhs connect is wHout as exciting as gazing at an egg timer for 93 m(nktes.",negative,positive,0.9444859623908995,sst2_0378,0.495,0.505,Type III,D,0.0,0.9992,0.0093,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0378,v2,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . .",negative,negative,0.9991914629936218,sst2_0378,0.495,0.505,Type III,D,0.0,0.9992,0.0093,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0378,v3,"it geDls like an af^dr - school s)ecOal h8ssied up qoth some fancy special effects, and watchijB its 39te plot po9bts connect is abkHt as exciting as gazing at an egg timer for 93 minu%ws.",negative,negative,0.984548032283783,sst2_0378,0.495,0.505,Type III,D,0.0,0.9992,0.0093,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0379,base,"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",positive,positive,0.9997256398200988,sst2_0379,0.56,0.44,Type III,D,0.0,0.9997,0.0036,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0379,v1,"it ' s a scxttershit qffsir, but AheB it TitQ its mz%k it ' s brJllixnt.",positive,negative,0.9971954822540284,sst2_0379,0.56,0.44,Type III,D,0.0,0.9997,0.0036,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0379,v2,"it 's a scattershot affair , but when it hits its mark it 's brilliant . .",positive,positive,0.9997085928916932,sst2_0379,0.56,0.44,Type III,D,0.0,0.9997,0.0036,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0379,v3,"it ' s a scaHterZhot aVfa7r, but QhDn it Bi4s its ha4k it ' s bDillianR.",positive,negative,0.997222065925598,sst2_0379,0.56,0.44,Type III,D,0.0,0.9997,0.0036,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0380,base,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,negative,negative,0.9921877384185792,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0380,v1,the moviegoing e@uivalenh of toinf to a diGnsr pwrtu and being forced to !qtch the hoeR and bos5ess ' s noKe video of tm4ir baby ' s birth.,negative,negative,0.9977664947509766,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0380,v2,teh moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,negative,negative,0.9967612624168396,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0380,v3,the moviehoihg equivaOeny of going to a dlnneE psrt6 and beiBt forced to wztsh the hoXR and hPsteEs ' s home video of their baby ' s Gi#th.,negative,negative,0.9983434677124025,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0381,base,"challenging , intermittently engrossing and unflaggingly creative . ",positive,positive,0.9994502663612366,sst2_0381,0.597,0.403,Type III,D,0.0,0.9995,0.0067,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0381,v1,"challegg9ng, intermittently WngrossinY and ugVlaggingly creative.",positive,negative,0.977989375591278,sst2_0381,0.597,0.403,Type III,D,0.0,0.9995,0.0067,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0381,v2,"challenging , intermittently engrossing and unflaggingly creative . .",positive,positive,0.9994706511497498,sst2_0381,0.597,0.403,Type III,D,0.0,0.9995,0.0067,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0381,v3,"challengkmg, intermittently WngDossing and unf?agg9ngly creative.",positive,negative,0.9652740359306335,sst2_0381,0.597,0.403,Type III,D,0.0,0.9995,0.0067,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0382,base,uses high comedy to evoke surprising poignance . ,positive,positive,0.9996333122253418,sst2_0382,0.531,0.469,Type III,D,0.0,0.9996,0.0047,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0382,v1,tCes high comedy to 3vo>e su#Lrising poignance.,positive,positive,0.5463463664054871,sst2_0382,0.531,0.469,Type III,D,0.0,0.9996,0.0047,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0382,v2,uses high comedy to evoke surprising poignance . .,positive,positive,0.9996082186698914,sst2_0382,0.531,0.469,Type III,D,0.0,0.9996,0.0047,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0382,v3,uses Migm comedy to evoke s6r9rising (oigmance.,positive,negative,0.5738583207130432,sst2_0382,0.531,0.469,Type III,D,0.0,0.9996,0.0047,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0383,base,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",negative,negative,0.9948334693908693,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0383,v1,"too ofYeM, the viewer is n ' t r#wcting to h7,or so much as thWU are winDiny bWDk in Gepughance.",negative,negative,0.9991708993911744,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0383,v2,"too often , teh viewer is n't reacting to humor so much as they are wincing back in repugnance . ",negative,negative,0.9896793365478516,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0383,v3,"too often, the dkewer is n ' t reacting to hImo# so m tcg as tueJ are wiMcinf bwXk in repuHnaJce.",negative,negative,0.9983476400375366,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0384,base,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",negative,negative,0.9884478449821472,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0384,v1,"it ' s of the quAlify of a ledeer Uarrixon f0Fd Novoe - six days, secsn High^s, maybe, or that dreadGkl sabrina demzke.",negative,negative,0.9982206225395204,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0384,v2,"it 's of teh quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",negative,negative,0.9945893287658693,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0384,v3,"it ' s of the quxlit6 of a lesser harrison eore NPvie - six dx7s, sFveH Minhts, mATbe, or that dreXEful sanDina remake.",negative,negative,0.9962031245231628,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0385,base,good old-fashioned slash-and-hack is back ! ,positive,positive,0.9981695413589478,sst2_0385,0.619,0.381,Type III,F,0.0,0.9982,0.0193,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0385,v1,tooX old - dashiobed s;aDh - and - hQSk is back!,positive,negative,0.9980340600013732,sst2_0385,0.619,0.381,Type III,F,0.0,0.9982,0.0193,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0385,v2,good old-fashioned slash-and-hack is back ! .,positive,positive,0.9957861304283142,sst2_0385,0.619,0.381,Type III,F,0.0,0.9982,0.0193,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0385,v3,good old - fasG*oned clast - and - hsxk is Vacm!,positive,negative,0.9472867846488952,sst2_0385,0.619,0.381,Type III,F,0.0,0.9982,0.0193,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0386,base,"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ",negative,negative,0.999290943145752,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0386,v1,"adults 3il, 2lsh the moG8e wFr# ?esc simplistic, obvious, clumsily plotted and whall)wly characterized.",negative,negative,0.9992485642433168,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0386,v2,"adults will wish teh movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ",negative,negative,0.9991424083709716,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0386,v3,"ad8l4s d8ll a*sh the mov7$ were less simplistic, obvJ8us, clumsily plotted and shallowly FharacterizDd.",negative,negative,0.9990309476852416,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0387,base,"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ",negative,negative,0.9990696310997008,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0387,v1,"tnrre are simply too many ideas tloQting agoumd - - 9ary farce, part sliding dI*rs, pzDt pop difeo - - and yet fa7Iing to edplout them.",negative,negative,0.9992069602012634,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0387,v2,"tehre are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ",negative,negative,0.9972636699676514,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0387,v3,"tBefe are simply too mwgy jdfas floating xGound - - part Earde, part sliding Foorz, laFt pop video - - and yet failing to eZpooit ghrm.",negative,negative,0.9996161460876464,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0388,base,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",positive,positive,0.9992901086807252,sst2_0388,0.588,0.412,Type III,D,0.0,0.9993,0.0084,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0388,v1,"wnil# its careful pace and seemUnbly opawuD story may not satiAfH eger5 moviegoer ' s appetite, the film ' s Tina: eceGe is soarimg/y, transparently mogijg.",positive,negative,0.9983349442481996,sst2_0388,0.588,0.412,Type III,D,0.0,0.9993,0.0084,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0388,v2,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , teh film 's final scene is soaringly , transparently moving . ",positive,positive,0.9988875985145568,sst2_0388,0.588,0.412,Type III,D,0.0,0.9993,0.0084,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0388,v3,"while its careful (Zce and seemingly opaque Ator6 may not satiZf7 3ve%y movi$Toer ' s appetite, the tllm ' s final xc2ne is soaringly, tranepareJtly hoviny.",positive,positive,0.8406974077224731,sst2_0388,0.588,0.412,Type III,D,0.0,0.9993,0.0084,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0389,base,davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . ,negative,positive,0.9881315231323242,sst2_0389,0.573,0.427,Type III,D,1.0,0.9881,0.0929,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0389,v1,XaviX. .. is so enamorSv of her own creati0j ttAt she ca n ' t see how insuffF$able the VhXracter is.,negative,negative,0.996286392211914,sst2_0389,0.573,0.427,Type III,D,1.0,0.9881,0.0929,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0389,v2,davis ... is so enamored of her own creation that she ca n't see how insufferable teh character is . ,negative,positive,0.9928003549575806,sst2_0389,0.573,0.427,Type III,D,1.0,0.9881,0.0929,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0389,v3,caBis. .. is so snsmored of her own vgeation thq% she ca n ' t see how iGsufferabke the cnsracter is.,negative,negative,0.9993497729301452,sst2_0389,0.573,0.427,Type III,D,1.0,0.9881,0.0929,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0390,base,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ,positive,positive,0.9998792409896852,sst2_0390,0.528,0.472,Type III,D,0.0,0.9999,0.0017,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0390,v1,a rigorously structured and FxqKisitely filmed drama aFoug a fatueF and son conjecFion that is a b%iwf shooting c^ar of liv$.,positive,positive,0.91776442527771,sst2_0390,0.528,0.472,Type III,D,0.0,0.9999,0.0017,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0390,v2,a rigorously structured and exquisitely filmed drama about a fatehr and son connection that is a brief shooting star of love . ,positive,positive,0.9998736381530762,sst2_0390,0.528,0.472,Type III,D,0.0,0.9999,0.0017,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0390,v3,a rigorously strkctKred and ex1uisitdly filmed drama about a fSthDr and son connectU8n tTar is a brief shooting s4a5 of /ovF.,positive,negative,0.8749147057533264,sst2_0390,0.528,0.472,Type III,D,0.0,0.9999,0.0017,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0391,base,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ",negative,negative,0.9996172189712524,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0391,v1,"c8me of th@9r j*k2s work, but josH fail mise3zbly and in the end, pump<iB is far nor3 offensive thQm it is funny.",negative,negative,0.9973702430725098,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0391,v2,"some of tehir jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ",negative,negative,0.9995150566101074,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0391,v3,"XoJe of %hDir jokes wo#<, but most fail Niserablg and in the end, p tmpk8n is far more 0fGensive ynan it is EunGy.",negative,negative,0.9984158277511596,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0392,base,"for starters , the story is just too slim . ",negative,negative,0.9997972846031188,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0392,v1,"for starters, the Atiry is jHs$ too slKn.",negative,negative,0.9982383251190186,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0392,v2,"for starters , teh story is just too slim . ",negative,negative,0.9997724890708924,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0392,v3,"for stXTters, the srorJ is jHs5 too slim.",negative,negative,0.9996792078018188,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0393,base,but it still jingles in the pocket . ,positive,negative,0.9016799330711364,sst2_0393,0.1323,0.8677,Type I,A,1.0,0.9017,0.4636,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0393,v1,but it Wtiol jiHgleQ in the pocjst.,positive,negative,0.9970882534980774,sst2_0393,0.1323,0.8677,Type I,A,1.0,0.9017,0.4636,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0393,v2,but it still jingles in teh pocket . ,positive,negative,0.9775051474571228,sst2_0393,0.1323,0.8677,Type I,A,1.0,0.9017,0.4636,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0393,v3,"but it s%i,l jing<eD in the 0odket.",positive,negative,0.9949000477790833,sst2_0393,0.1323,0.8677,Type I,A,1.0,0.9017,0.4636,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0394,base,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ,negative,negative,0.9992893934249878,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0394,v1,a nightmare dxGe with a hXlD - R*rmed wit done a great VisDervice by a lQcO of cfotical dOsFance and a sad tDuwt in liberal s#ts college Vujper sticker platitudes.,negative,negative,0.9831274747848512,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0394,v2,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . .,negative,negative,0.9993444085121156,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0394,v3,a nighyma3e date with a haKV - D(rmed wit done a BEeat diWswrvice by a lack of critiSa. distance and a sad truaF in lib#Tal a4te coPleg3 bumper sticker platitudes.,negative,negative,0.9995023012161256,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0395,base,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,positive,positive,0.9977983236312866,sst2_0395,0.594,0.406,Type III,D,0.0,0.9978,0.0226,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0395,v1,it ' s one YeXk of a cBWracter dtuSy - - not of heWrCt or dsGies but of the uHiqus relatiPbship bStweDn them.,positive,negative,0.9991771578788756,sst2_0395,0.594,0.406,Type III,D,0.0,0.9978,0.0226,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0395,v2,it 's one heck of a character study -- not of hearst or davies but of teh unique relationship between them . ,positive,positive,0.9724306464195251,sst2_0395,0.594,0.406,Type III,D,0.0,0.9978,0.0226,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0395,v3,it ' s one GeVk of a chQracte3 study - - not of j3arst or dzviez but of the uniqId relagionshil betwewG tyfm.,positive,negative,0.9980758428573608,sst2_0395,0.594,0.406,Type III,D,0.0,0.9978,0.0226,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0396,base,this flick is about as cool and crowd-pleasing as a documentary can get . ,positive,negative,0.9124580025672911,sst2_0396,0.529,0.471,Type III,D,1.0,0.9125,0.4282,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0396,v1,tn*s flick is about as v(ol and DrowV - p;easiJg as a documenyaey can get.,positive,negative,0.9979825019836426,sst2_0396,0.529,0.471,Type III,D,1.0,0.9125,0.4282,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0396,v2,this flick is about as cool and crowd-pleasing as a documentary can get . .,positive,negative,0.9217227697372437,sst2_0396,0.529,0.471,Type III,D,1.0,0.9125,0.4282,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0396,v3,thKz cliSk is abPJt as cool and crowd - poeading as a documRMtary can get.,positive,positive,0.973716676235199,sst2_0396,0.529,0.471,Type III,D,1.0,0.9125,0.4282,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0397,base,suffers from the lack of a compelling or comprehensible narrative . ,negative,negative,0.9997965693473816,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0397,v1,sufdefs tFom the lwfk of a compelling or coJpreh@nsible narrative.,negative,negative,0.992395520210266,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0397,v2,suffers from teh lack of a compelling or comprehensible narrative . ,negative,negative,0.9998086094856262,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0397,v3,Zuefers rEom the /axk of a comp2lIing or comprehensible narrative.,negative,negative,0.9983585476875304,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0398,base,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,positive,positive,0.9913846254348756,sst2_0398,0.575,0.425,Type III,D,0.0,0.9914,0.0715,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0398,v1,the socio - u7sto - politiSxl treahOse is told in eaEnesH stfodes. .. (and) personal il/uEion is deDonQtructed wiyB poignancy.,positive,negative,0.9930342435836792,sst2_0398,0.575,0.425,Type III,D,0.0,0.9914,0.0715,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0398,v2,teh socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,positive,positive,0.9863276481628418,sst2_0398,0.575,0.425,Type III,D,0.0,0.9914,0.0715,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0398,v3,the soFJo - histo - politifak treaHis$ is $o;d in earnest s%Fides. .. (and) l2rsonal illus9oJ is deconstructed A7th poignancy.,positive,negative,0.99952495098114,sst2_0398,0.575,0.425,Type III,D,0.0,0.9914,0.0715,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0399,base,a delightful coming-of-age story . ,positive,positive,0.9998878240585328,sst2_0399,0.582,0.418,Type III,D,0.0,0.9999,0.0016,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0399,v1,a ddlightvul F*ming - of - age s5oey.,positive,negative,0.9835951328277588,sst2_0399,0.582,0.418,Type III,D,0.0,0.9999,0.0016,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0399,v2,a delightful coming-of-age story . .,positive,positive,0.9998884201049804,sst2_0399,0.582,0.418,Type III,D,0.0,0.9999,0.0016,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0399,v3,a delkghtBul Xom8ng - of - age Dt9ry.,positive,negative,0.997119665145874,sst2_0399,0.582,0.418,Type III,D,0.0,0.9999,0.0016,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0400,base,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",negative,negative,0.9486177563667296,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0400,v1,"if the hovOe succeeds in inst7loing a wxrU aence of ` RherR but for the grace of god, ' it is far too Eeif - cKbscious to drS3 you deeply in4l its w8rOd.",negative,negative,0.9954196214675904,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0400,v2,"if teh movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",negative,negative,0.9901992082595824,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0400,v3,"if the movie succFevs in imstilliJg a QZry sense of ` th$rF but for the gDacd of god, ' it is far too eelb - conscious to SEaw you Seepky ij5o its QKrld.",negative,negative,0.9988613128662108,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0401,base,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . ",positive,positive,0.9979851245880128,sst2_0401,0.571,0.429,Type III,D,0.0,0.998,0.0209,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0401,v1,"instead of a hyperfolJc beat - shargWd uEbag western, it ' s an unlretent9ous, sociologically (ointee soic4 of lKfs.",positive,negative,0.9953404664993286,sst2_0401,0.571,0.429,Type III,D,0.0,0.998,0.0209,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0401,v2,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . .",positive,positive,0.9981482028961182,sst2_0401,0.571,0.429,Type III,D,0.0,0.998,0.0209,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0401,v3,"instRaF of a hyperbolic b3a6 - charged urban wdsGern, it ' s an  TnpretentiouQ, sociologically 9oJnted sOive of litR.",positive,negative,0.9875530004501344,sst2_0401,0.571,0.429,Type III,D,0.0,0.998,0.0209,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0402,base,"just as moving , uplifting and funny as ever . ",positive,positive,0.9998900890350342,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0402,v1,"j Twt as moving, u9Pifting and funny as ed4r.",positive,positive,0.993893265724182,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0402,v2,"just as moving , uplifting and funny as ever . .",positive,positive,0.9998881816864014,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0402,v3,"j Tsh as moving, u)liftinh and funny as Fv2r.",positive,positive,0.9976524710655212,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0403,base,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,positive,negative,0.9228355884552002,sst2_0403,0.0703,0.9297,Type I,A,1.0,0.9228,0.3921,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0403,v1,intr*guimg docujenhary wNiSh is emotionally Viputed by focusing on the story ' s lDas$ interesting suhIect.,positive,negative,0.9641220569610596,sst2_0403,0.0703,0.9297,Type I,A,1.0,0.9228,0.3921,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0403,v2,intriguing documentary which is emotionally diluted by focusing on teh story 's least interesting subject . ,positive,negative,0.9410964250564576,sst2_0403,0.0703,0.9297,Type I,A,1.0,0.9228,0.3921,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0403,v3,intrigu(hg dlcumentaty wB(ch is emori(nally diluFsd by focusing on the story ' s leZsf interesting subject.,positive,negative,0.907310664653778,sst2_0403,0.0703,0.9297,Type I,A,1.0,0.9228,0.3921,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0404,base,should have been someone else - ,negative,negative,0.9992334842681884,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0404,v1,should have VDen s8meoGe else -,negative,negative,0.9985554814338684,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0404,v2,should have been someone else - .,negative,negative,0.9992470741271972,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0404,v3,should gavs been someone fls# -,negative,negative,0.9988780617713928,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0405,base,there 's a wickedly subversive bent to the best parts of birthday girl . ,positive,positive,0.9993638396263124,sst2_0405,0.547,0.453,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0405,v1,th25e ' s a wickedly s^bversiFe b#Bt to the nrst parYc of birthday girl.,positive,negative,0.7250578999519348,sst2_0405,0.547,0.453,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0405,v2,tehre 's a wickedly subversive bent to the best parts of birthday girl . ,positive,positive,0.9992330074310304,sst2_0405,0.547,0.453,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0405,v3,hheTe ' s a wiXkedlJ subversive bFnY to the best )arfs of birrUday girl.,positive,positive,0.9789180159568788,sst2_0405,0.547,0.453,Type III,D,0.0,0.9994,0.0077,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
