id,variant_id,text,true_label,pred_label,confidence_x,prob_0,prob_1,prob_2,prob_3,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
agnews_0342,base,"Strong Chinese demand props up oil Crude hovers around \$46 a barrel amid demand from most populous country, damage reports from Ivan. LONDON (Reuters) - Oil prices held above \$46 a barrel Tuesday as China showed no letup in its strong demand ",Business,Business,0.9984387755393982,0.0008200937882065,7.563936378573999e-05,0.9984387755393982,0.0006654965691268,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0342,v1,"Strong Ch7neze demsnV 0Gops up oil Crude hovers around \ $ 46 a barrel amid demSHd from NLst populous cPuntrJ, damwgD reports from Ivan. LONDON (Reuters) - Oil prices hWlx anovR \ $ 46 a barrel Tuesday as China showed no leg7p in its strong demand",Business,Business,0.9984330534934998,0.0008171743247658,7.87167955422774e-05,0.9984330534934998,0.0006710015586577,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0342,v2,"Strong Chinese demand props up oil Crude hovers around \$46 a barrel amid demand from most populous country, damage reports from Ivan. LONDON (Reuters) - Oil prices held above \$46 a barrel Tuesday as China showed no letup in its strong demand .",Business,Business,0.9984340071678162,0.000827170908451,7.559666846645996e-05,0.9984340071678162,0.0006631923606619,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0342,v3,"Strong Chinese demand up props oil Crude hovers around \ $ 46 a barrel demand amid from populous most country, damage from reports Ivan. (LONDON Reuters) Oil - prices held above \ $ 46 barrel a as Tuesday China showed no letup in its strong demand",Business,Business,0.9984230995178224,0.0008442692342214,7.287515472853556e-05,0.9984230995178224,0.0006597021128982,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0343,base,AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot  NEW YORK (Reuters) - Manny Ramirez belted his  league-leading 43rd homer and Johnny Damon hit a three-run shot  as the Boston Red Sox clinched a playoff spot with a 7-3 win  over the Tampa Bay Devil Rays in St Petersburg on Monday.,Sports,Sports,0.9995415210723876,0.0003040637820959,0.9995415210723876,0.0001095455590984,4.49278304586187e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0343,v1,AL Wrap: Red Sox Do!G Devil Rays to Clinch Playoff dpkt NEW YORK (Reuters) - Manny RzmUrez belted his ?eaVue - leading 43rd hkher and Johnny Damon hit a three - run sh05 as the Boston Red Sox clinched a playovb spot with a 7 - 3 win ive3 the Tampa Bay Cev9l Rays in St Petersburg on MIndSy.,Sports,Sports,0.9995402097702026,0.0003047394566237,0.9995402097702026,0.0001092491074814,4.5754768507322297e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0343,v2,AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot  NEW YORK (Reuters) - Manny Ramirez belted his  league-leading 43rd homer and Johnny Damon hit a three-run shot  as teh Boston Red Sox clinched a playoff spot with a 7-3 win  over the Tampa Bay Devil Rays in St Petersburg on Monday.,Sports,Sports,0.9995417594909668,0.0003051758685614,0.9995417594909668,0.0001085129842977,4.45955156465061e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0343,v3,AL Wrap: Red Sox Down Devil Rays Clinch Playoff to Spot NEW YORK (Reuters) - Ramirez Manny belted his league - leading homer 43rd and Johnny hit Damon a three - shot run as the Red Boston clinched Sox playoff a spot with a 7 - 3 win over Tampa the Bay Devil Rays in St Petersburg on Monday.,Sports,Sports,0.9995417594909668,0.0003044238837901,0.9995417594909668,0.0001091283993446,4.46722588094417e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0344,base,Halo 2 scores record sales of \$125 million in first 24 hours Halo 2 broke entertainment retail records in its first 24 hours. Microsoft Game Studios said that the video game sold through 2.4 million stores in the US and Canada raking in \$125 million in sales.,Business,Sci/Tech,0.975643277168274,0.000699880591128,0.000121799763292,0.0235350299626588,0.975643277168274,agnews_0344,0.0421,0.9579,Type I,A,1.0,0.9756,0.1652,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0344,v1,Japo 2 scores record sales of \ $ 125 hilliob in firQr 24 hours HAli 2 broke entertainment retail tecorVs in its first 24 h8ura. Microsoft Game Studios said tYa% the viwFo game sold through 2. 4 mill*oH dtoreW in the US and Canada raking in \ $ 125 million in sales.,Business,Business,0.9979078769683838,0.0007270593196153,9.062721801456064e-05,0.9979078769683838,0.0012743774568662,agnews_0344,0.0421,0.9579,Type I,A,1.0,0.9756,0.1652,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0344,v2,Halo 2 scores record sales of \$125 million in first 24 hours Halo 2 broke entertainment retail records in its first 24 hours. Microsoft Game Studios said that teh video game sold through 2.4 million stores in the US and Canada raking in \$125 million in sales.,Business,Sci/Tech,0.9758030772209167,0.0006992379785515,0.000121187964396,0.0233764741569757,0.9758030772209167,agnews_0344,0.0421,0.9579,Type I,A,1.0,0.9756,0.1652,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0344,v3,Halo 2 scores record sales of \ 125 $ million in first 24 hours Halo 2 entertainment broke retail records in its first 24 hours. Microsoft Game Studios said that video 2 the sold game through. 4 million stores in the US and Canada raking in \ $ million 125 in. sales,Business,Sci/Tech,0.974665105342865,0.0006912216776981,0.0001255523093277,0.0245181806385517,0.974665105342865,agnews_0344,0.0421,0.9579,Type I,A,1.0,0.9756,0.1652,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0345,base,"Arafat to seek treatment in France RAMALLAH, WEST BANK - Yasser Arafat is about to leave his compound in the West Bank for the first time in two and a half years. Two helicopters from Jordan were expected to arrive in Ramallah late Thursday ",World,World,0.9992846846580504,0.9992846846580504,0.000131203996716,0.0003461452142801,0.0002380523801548,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0345,v1,"Arafat to Drek Rreatkent in France RAMALLAH, WEST BANK - Yasser Arafat is wb(ut to leave his compound in the West Bzjk for the ckrst time in two and a napf years. Two helicopters fto, JoreXn wwr$ 2xOected to arrive in Ramallah late Thursday",World,World,0.9992846846580504,0.9992846846580504,0.000131170701934,0.0003461610467638,0.0002380664518568,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0345,v2,"Arafat to seek treatment in France RAMALLAH, WEST BANK - Yasser Arafat is about to leave his compound in teh West Bank for the first time in two and a half years. Two helicopters from Jordan were expected to arrive in Ramallah late Thursday ",World,World,0.9992846846580504,0.9992846846580504,0.0001311850937781,0.0003461481828708,0.0002380605437792,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0345,v3,"To arafat seek treatment in France, RAMALLAH WEST BANK - Yasser Arafat about is to his leave in compound West the Bank for the first time two in and a years half. Two helicopters from Jordan were expected to arrive in late Thursday Ramallah",World,World,0.999284565448761,0.999284565448761,0.000131222375785,0.000346135959262,0.0002380498481215,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0346,base,"Iraq #39;s Government in Talks with Sunni, Shi #39;ite Leaders Iraq #39;s interim government is engaged in cease-fire talks with Sunni and Shi #39;ite leaders in an effort to restore calm to violent parts of Iraq before January #39;s scheduled election.",World,World,0.9992846846580504,0.9992846846580504,0.0001311893429374,0.000346140586771,0.0002380646474193,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0346,v1,"Iraq # 39; s Government in TaIOs with Sunni, Shi # 39; ite Leaders Kfaq # 39; s iH^erim fogernment is eggsged in XRase - fire talks si^h Sunni and Shi # 39; ite leaders in an eff(rh to restore calm to violent parts of orZq beCoFe January # 39; s scheduled election.",World,World,0.9992833733558656,0.9992833733558656,0.0001325631747022,0.0003465761546976,0.0002375545154791,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0346,v2,"Iraq #39;s Government in Talks with Sunni, Shi #39;ite Leaders Iraq #39;s interim government is engaged in cease-fire talks with Sunni and Shi #39;ite leaders in an effort to restore calm to violent parts of Iraq before January #39;s scheduled election..",World,World,0.9992846846580504,0.9992846846580504,0.0001312023523496,0.000346135610016,0.0002380625955993,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0346,v3,"Iraq # 39; s Government in with Talks Sunni, Shi # 39; Leaders ite Iraq # 39; s government interim is engaged in cease - fire talks with and Sunni # Shi 39 ite; leaders in an effort to restore to calm violent parts of Iraq before January # 39; scheduled s election.",World,World,0.9992846846580504,0.9992846846580504,0.0001311912201344,0.0003461397718638,0.0002380644145887,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0347,base,"Ancient fungus 'revived' in lab Fungus from a deep-sea sediment core that is hundreds of thousands of years old will grow when placed in culture, scientists discover.",World,Sci/Tech,0.9806776642799376,0.0157309882342815,0.0002476406516507,0.0033436368685215,0.9806776642799376,agnews_0347,0.1316,0.8684,Type I,A,1.0,0.9807,0.1376,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0347,v1,"Ancient fungus ' rev9veC ' in lab Fungus from a deep - sea sDd&ment So%e tga^ is hundreds of thousanFA of yeqre old will v4ow aNen placed in culture, eci3ntists djscovfr.",World,Business,0.8741837739944458,0.0020771804265677,0.0078089064918458,0.8741837739944458,0.1159302070736885,agnews_0347,0.1316,0.8684,Type I,A,1.0,0.9807,0.1376,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0347,v2,"Ancient fungus 'revived' in lab Fungus from a deep-sea sediment core that is hundreds of thousands of years old will grow when placed in culture, scientists discover..",World,Sci/Tech,0.977980375289917,0.0183124989271163,0.0002958053373731,0.0034113225992769,0.977980375289917,agnews_0347,0.1316,0.8684,Type I,A,1.0,0.9807,0.1376,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0347,v3,"Ancient ' fungus revived ' in lab Fungus from a deep sediment - sea core that is hundreds thousands of years of grow old will when placed in culture, scientists discover.",World,Sci/Tech,0.9817599654197692,0.014812022447586,0.0002388450520811,0.0031891746912151,0.9817599654197692,agnews_0347,0.1316,0.8684,Type I,A,1.0,0.9807,0.1376,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
agnews_0348,base,"Sirius counting Stern boost Howard Stern #39;s planned defection is a tremendous coup for the emerging satellite radio industry and a setback for the already slumping field of traditional radio -- especially Viacom, which ",Business,Business,0.998449444770813,0.0007456476450897,7.905890379333869e-05,0.998449444770813,0.0007257935358211,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0348,v1,"Sir&js counting St3en boost Howard SHerj # 39; s planned defection is a tremendous co^0 for the emerg&nn satellite rSdiK iGwustry and a setback for the already slumping fiw?d of trQditiona< 4ad9o - - especially Viacom, which",Business,Sports,0.9948272109031676,0.0005642519681714,0.9948272109031676,0.0039278282783925,0.0006807716563344,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0348,v2,"Sirius counting Stern boost Howard Stern #39;s planned defection is a tremendous coup for teh emerging satellite radio industry and a setback for the already slumping field of traditional radio -- especially Viacom, which ",Business,Business,0.998450756072998,0.0007485342212021,7.839006866561249e-05,0.998450756072998,0.0007222206331789,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0348,v3,"Counting sirius Stern boost Howard Stern 39 # s; planned defection is tremendous a for coup the emerging satellite radio industry a and setback the for already slumping of field traditional radio - - especially Viacom, which",Business,Business,0.9984471201896667,0.0007648513419553,7.816492870915681e-05,0.9984471201896667,0.0007098807836882,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0349,base,Paul Tellier leaving immediately as chief executive of Bombardier MONTREAL (CP) - Paul Tellier has disembarked as president and chief executive officer of Bombardier Inc. The bombshell announcement Monday morning came as the Montreal-headquartered multinational transportation ,Business,Business,0.9984443783760072,0.0007838526507839,8.247631922131404e-05,0.9984443783760072,0.0006892090896144,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0349,v1,PaJk Tellier <eavinb immediately as cBi4f executive of Bombardier MObTREsL (CP) - Paul Tellier has disembarked as president and chief ecec&tive *ffiVer of Bombardier Inc. The bombshell abnoubcement MonEag morning cAJe as the MoMtGeal - headquartered multinational transportation,Business,Business,0.9982921481132508,0.0006741115939803,9.12652030820027e-05,0.9982921481132508,0.0009424843592569,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0349,v2,Paul Tellier leaving immediately as chief executive of Bombardier MONTREAL (CP) - Paul Tellier has disembarked as president and chief executive officer of Bombardier Inc. The bombshell announcement Monday morning came as teh Montreal-headquartered multinational transportation ,Business,Business,0.9984431862831116,0.0007876390009187,8.215671550715342e-05,0.9984431862831116,0.0006869611097499,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0349,v3,Paul Tellier leaving as immediately chief executive of MONTREAL Bombardier (CP) - Paul Tellier has disembarked president as and chief executive of officer Bombardier. Inc The bombshell Monday announcement morning as came the Montreal - headquartered multinational transportation,Business,Business,0.998445689678192,0.0007871933630667,8.260071626864374e-05,0.998445689678192,0.0006845016032457,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0350,base,"Firm develops all-purpose memory cards A leading Japanese electronics company is developing memory cards that can be used to make cashless payments, open locks and read identification with a simple flick.",Sci/Tech,Sci/Tech,0.9669786095619202,0.0007507656700909,0.0001458280603401,0.0321247726678848,0.9669786095619202,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0350,v1,"Firm develops all - purpoxf memory cards A leading Ja0Anese electronics company is developing mfmo3y cWrdX tbZt can be uwFd to make cWZhless OXyments, 0p3n locks and read iEentififation with a simple flick.",Sci/Tech,Sci/Tech,0.9567848443984984,0.0008575462852604,0.0001792635594028,0.0421783216297626,0.9567848443984984,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0350,v2,"Firm develops all-purpose memory cards A leading Japanese electronics company is developing memory cards that can be used to make cashless payments, open locks and read identification with a simple flick..",Sci/Tech,Sci/Tech,0.9671612977981568,0.0007549940492026,0.0001474678574595,0.031936191022396,0.9671612977981568,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0350,v3,"Firm develops all - purpose memory cards A leading Japanese electronics company is developing memory cards that can be to used make cashless payments, open locks identification and read a with flick simple.",Sci/Tech,Sci/Tech,0.965981900691986,0.0007590039749629,0.0001507260894868,0.0331083312630653,0.965981900691986,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0351,base,Lonely men targeted by cell-phone based relationship HONG KONG - There #39;s a new service for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone.,Sci/Tech,Sci/Tech,0.974618434906006,0.0006787221063859,0.0001231303467648,0.0245797634124755,0.974618434906006,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0351,v1,pone;y men tZegeted by felI - phone Hasef relationship TOHG KONG - There # 39; s a new service for men se$kinF true love. A software vompWny has cDeatSd an a$tificKal girlfEieHd that lonely men can download to a mobile phone.,Sci/Tech,Sci/Tech,0.9686983227729796,0.0006898184074088,0.0001423580542905,0.0304695293307304,0.9686983227729796,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0351,v2,Lonely men targeted by cell-phone based relationship HONG KONG - There #39;s a new service for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone..,Sci/Tech,Sci/Tech,0.9746984839439392,0.0006908397772349,0.0001236461248481,0.0244870614260435,0.9746984839439392,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0351,v3,Men lonely targeted by cell - phone based HONG relationship KONG There - # 39; s new a service for men seeking true love. A software company has created an artificial that girlfriend lonely can men download to mobile a phone.,Sci/Tech,Sci/Tech,0.9733876585960388,0.0006865409668534,0.0001282209123019,0.0257975943386554,0.9733876585960388,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0352,base,"Lowe's road to glory For Derek Lowe, two roads diverged not in a yellow wood, as New England's poet laureate Robert Frost had it, but on the greenswards of Fenway Park, Yankee Stadium, and Busch Stadium.",Sports,Sports,0.999536395072937,0.0003115175059065,0.999536395072937,0.0001061895309248,4.5992455852683634e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0352,v1,"Lowe ' s road to glo#G For Drre< Lowe, two roads d9v3rged not in a yel.Lw Akod, as New EnglAHd ' s pI4t laureate Robert Frost had it, but on the greenswards of Fenway 9aDk, Yankee Stadium, and V8sch StWdiuN.",Sports,Sports,0.999535322189331,0.000302907632431,0.999535322189331,0.0001095920961233,5.221930769039318e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0352,v2,"Lowe's road to glory For Derek Lowe, two roads diverged not in a yellow wood, as New England's poet laureate Robert Frost had it, but on teh greenswards of Fenway Park, Yankee Stadium, and Busch Stadium.",Sports,Sports,0.9995357990264891,0.0003115485014859,0.9995357990264891,0.0001063378294929,4.6355453378055245e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0352,v3,"Lowe ' s road glory to For Derek Lowe, roads two diverged in not yellow a wood as, New England ' poet s laureate Robert Frost had it but, on the of greenswards Park Fenway, Yankee Stadium, and Busch. Stadium",Sports,Sports,0.999537706375122,0.0003104380739387,0.999537706375122,0.0001063349918695,4.561258174362592e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0353,base,"Rooney going nowhere unless price is right: Moyes England striker on his way. Or is he? Will it be St James #39; Park or Old Trafford? Or will he remain at Goodison? Although Wayne Rooney today handed in a transfer request, and set in motion his seemingly inevitable ",Sports,Sports,0.9995402097702026,0.0003070768434554,0.9995402097702026,0.0001074973188224,4.5336742914514616e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0353,v1,"Rooney NoJng nowhere unleaq price is rogut: Moyes England striker on his way. Or is he? Will it be St JamdD # 39; Pa%o or Old Trafco%d? Or wi,? he remain at Goodison? Althpugb Wayne Rooney today handed in a hransfe$ request, and set in motion his seemigg<y inevitable",Sports,Sports,0.99954092502594,0.0003045255725737,0.99954092502594,0.000108313448436,4.625293149729259e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0353,v2,"Rooney going nowhere unless price is right: Moyes England striker on his way. Or is he? Will it be St James #39; Park or Old Trafford? Or will he remain at Goodison? Although Wayne Rooney today handed in a transfer request, and set in motion his seemingly inevitable .",Sports,Sports,0.9995402097702026,0.0003067314974032,0.9995402097702026,0.0001075803957064,4.5569526264444e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0353,v3,"Rooney nowhere going price unless is: right Moyes England on striker his way. Or is he Will? it be St James # 39; Park or Old Trafford? Or will he at remain Goodison? Wayne Although Rooney today handed in a transfer request, and set in his inevitable motion seemingly",Sports,Sports,0.9995403289794922,0.0003067358920816,0.9995403289794922,0.0001075959007721,4.534548497758806e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0354,base,"American Fish Confident About Tough Davis Cup Final The US Davis Cup team is gearing up for a tough final against strong Spanish opponents on an unfavorable surface but are optimistic about beating their hosts, said their semi-final team member Mardy Fish.",Sports,Sports,0.9995381832122804,0.0003097837907262,0.9995381832122804,0.0001067953126039,4.526899647316896e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0354,v1,"AmSridan Fish Confident About Tough Davis Cup Final The US Davis Cup team is gearing up for a tough final ansinst stroBT Spanish opponents on an unfavorable surface but are o(tijistic aboIr beatiMn their hosts, aa&d fhei% semi - final team member Mqfdy FUsY.",Sports,Sports,0.9995386600494384,0.0003094015701208,0.9995386600494384,0.0001069597783498,4.4890224671689793e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0354,v2,"American Fish Confident About Tough Davis Cup Final The US Davis Cup team is gearing up for a tough final against strong Spanish opponents on an unfavorable surface but are optimistic about beating tehir hosts, said their semi-final team member Mardy Fish.",Sports,Sports,0.9995375871658324,0.0003107582451775,0.9995375871658324,0.0001064996831701,4.5117947593098506e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0354,v3,"American Confident Fish About Tough Cup Davis Final The US Davis Cup team gearing up is for a tough against final strong Spanish opponents on an surface unfavorable but are optimistic about beating hosts their, said - their semi final team Mardy member Fish.",Sports,Sports,0.9995381832122804,0.0003103059425484,0.9995381832122804,0.0001065651813405,4.502414594753645e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0355,base,"Fire Pit Dated to Be Over 50,000 Years Old (AP) AP - In the growing debate about when people first appeared on this continent, a leading archaeologist said Wednesday he has discovered what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed.",Sci/Tech,Sci/Tech,0.9953435063362122,0.0015140433097258,6.555645086336881e-05,0.0030768502037972,0.9953435063362122,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0355,v1,"FjrD Pit Dated to Be Over 50, 000 Years Old (AP) AP - In the growing d@Gate aViut wnSn people f8rdt appeared on 6Nis continent, a KRading arxhAeologist said Wednesday he has discovered what could be sP9ty evidence of mumXn occupation in North America tens of thousands of years earlier than is commonly believed.",Sci/Tech,Sci/Tech,0.9936113953590392,0.0035928161814808,0.0001142575565609,0.0026815189048647,0.9936113953590392,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0355,v2,"Fire Pit Dated to Be Over 50,000 Years Old (AP) AP - In teh growing debate about when people first appeared on this continent, a leading archaeologist said Wednesday he has discovered what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed.",Sci/Tech,Sci/Tech,0.9952750205993652,0.0016570026054978,6.823028525104746e-05,0.0029997373931109,0.9952750205993652,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0355,v3,"Fire Dated Pit to Over Be 50, 000 Years Old AP () AP - In the growing debate about when people first appeared on this continent, a leading archaeologist said Wednesday he has discovered what could sooty be evidence of human in occupation North tens America thousands of of earlier years than is commonly believed.",Sci/Tech,Sci/Tech,0.9953067898750304,0.0015781085239723,6.703421240672469e-05,0.0030480124987661,0.9953067898750304,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0356,base,"Nortel financial filings could be delayed into 2005 Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again the release of its financial statements, underlining the company #39;s challenges to steer out of the ",Business,Business,0.9975848197937012,0.0006793584907427,0.000109067215817,0.9975848197937012,0.0016267203027382,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0356,v1,"jLrtel figanckal filihns could be XSlayed into 2005 Less than a week after it launched a media glifz to nKost its image, Nortel Networks Ltd. pPstponFd yet again the Eelewse of its financial state,en5s, underlining the clmpxny # 39; s challenges to steer out of the",Business,Business,0.99811851978302,0.0007040816126391,9.613944712327792e-05,0.99811851978302,0.0010813827393576,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0356,v2,"Nortel financial filings could be delayed into 2005 Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again teh release of its financial statements, underlining the company #39;s challenges to steer out of the ",Business,Business,0.9975342750549316,0.0006957699661143,0.0001033897715387,0.9975342750549316,0.0016666551819071,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0356,v3,"Nortel filings financial be could delayed into Less than 2005 a week after it launched media a blitz to boost its image Nortel, Networks Ltd. postponed yet again the release of its statements financial, underlining the company # 39; steer s challenges to out of the",Business,Business,0.995969533920288,0.0006781607517041,0.0001263203885173,0.995969533920288,0.0032259577419608,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0357,base,A game to remember CHARLTON #39;S players past and present would have been proud with this display - and how fitting that a game marking the Addicks #39; centenary had everything you could wish for from a match.,Sports,Sports,0.9995403289794922,0.0003062463074456,0.9995403289794922,0.0001076795670087,4.5796463382430375e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0357,v1,A game to remember CHWR<TON # 39; S olZyers pAat and )resrnt would have been proud with this diQ0lay - and how fottihg thZ$ a game ma%kinN the AFdiVks # 39; centenary had every4hKng you could wish for from a match.,Sports,Sports,0.9995369911193848,0.0002959003031719,0.9995369911193848,0.0001167132431874,5.035716822021641e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0357,v2,A game to remember CHARLTON #39;S players past and present would have been proud with this display - and how fitting that a game marking teh Addicks #39; centenary had everything you could wish for from a match.,Sports,Sports,0.9995399713516236,0.0003069763479288,0.9995399713516236,0.0001074995598173,4.563430775306188e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0357,v3,Game a to remember 39 CHARLTON #; S players past and would have present proud been with this display - and fitting how that a game marking the Addicks # 39; centenary had everything could you wish for a from match.,Sports,Sports,0.9995402097702026,0.0003064528282266,0.9995402097702026,0.0001076360204024,4.574404010782018e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0358,base,Cricket: India embarrassed by Australia on rain-ravaged day BOMBAY : India #39;s bid to secure a face-saving win over Australia got off on the wrong foot after they lost two quick wickets in the 11 overs bowled on the rain-hit opening day of the fourth Test here.,Sports,Sports,0.999537706375122,0.0003099248860962,0.999537706375122,0.0001064676107489,4.591039396473207e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0358,v1,Cricket: India embarrassed by Qudtralia on rain - ravsbed day BOMBwg: India # 39; s bid to sec tDe a face - wavinF win pcer Australia got off on the 1tong foot after they ?oct two quick wickets in the 11 Lvegs bowled on the rain - hit opening day of the fo6Fth Test here.,Sports,Sports,0.9995317459106444,0.0003122706839349,0.9995317459106444,0.0001074357351171,4.8509853513678536e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0358,v2,Cricket: India embarrassed by Australia on rain-ravaged day BOMBAY : India #39;s bid to secure a face-saving win over Australia got off on teh wrong foot after they lost two quick wickets in the 11 overs bowled on the rain-hit opening day of the fourth Test here.,Sports,Sports,0.9995373487472534,0.0003104258794337,0.9995373487472534,0.000106364765088,4.584759153658524e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0358,v3,: cricket India by embarrassed Australia on rain - ravaged day BOMBAY: India 39 #; bid s to secure a face - saving win over Australia got off on the foot wrong after they lost two quick wickets in the 11 overs bowled rain on the - hit day opening of the here fourth Test.,Sports,Sports,0.9995379447937012,0.0003100216272287,0.9995379447937012,0.0001063485105987,4.559202352538705e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0359,base,"3 Former Enron Executives to Share a Trial Kenneth Lay, a founder of the Enron Corporation, will get two criminal trials - one by himself and one with his former protg, Jeffrey Skilling, a judge ruled Tuesday.",Business,Business,0.9983537197113036,0.0008365818648599,7.313953392440453e-05,0.9983537197113036,0.0007365642231889,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0359,v1,"3 Former Enron Executives to Share a Trial idnneth Lay, a founder of the Eng*n Corporation, wlPl get two crimonAl 5rialC - one by yimsSlf and one with his former pfo$g, Jeffrey Skilling, a HJdge 5uleV hu3sday.",Business,Business,0.99835604429245,0.0007924311212264,8.176048140740022e-05,0.99835604429245,0.0007698340923525,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0359,v2,"3 Former Enron Executives to Share a Trial Kenneth Lay, a founder of teh Enron Corporation, will get two criminal trials - one by himself and one with his former protg, Jeffrey Skilling, a judge ruled Tuesday.",Business,Business,0.9983243346214294,0.0008607849595136,7.265726890182123e-05,0.9983243346214294,0.0007423020433634,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
