id,variant_id,premise,hypothesis,text,true_label,pred_label,confidence_x,prob_entailment,prob_neutral,prob_contradiction,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
mnli_0890,v3,that had gone in and and some of them were quite big in the sense they were community development and they were building schools and doing coops and things like that health um inoculation and and things,Community the needed more buildings just than schools.,that had gone in and and some of them were quite big in the sense they were community development and they were building schools and doing coops and things like that health um inoculation and and things [SEP] Community the needed more buildings just than schools.,neutral,neutral,0.987216055393219,0.0009963228367269,0.987216055393219,0.0117875495925545,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0891,base,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more.",None of the stores have displays in their front windows.,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more. [SEP] None of the stores have displays in their front windows.",contradiction,contradiction,0.9991452693939208,4.764920959132724e-05,0.0008071035845205,0.9991452693939208,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0891,v1,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more.",Nkje of the stores hZv4 displays in their droBt windows.,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more. [SEP] Nkje of the stores hZv4 displays in their droBt windows.",contradiction,neutral,0.6043423414230347,0.1237806901335716,0.6043423414230347,0.2718769907951355,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0891,v2,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more.",None of teh stores have displays in their front windows.,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more. [SEP] None of teh stores have displays in their front windows.",contradiction,contradiction,0.9989951252937316,4.892002834822051e-05,0.0009559506434015,0.9989951252937316,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0891,v3,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more.",Of none the stores displays have in their front windows.,"Window-shopping reveals surprises Swiss watches, Indian saris, Balinese sarongs, German crystal, and more. [SEP] Of none the stores displays have in their front windows.",contradiction,contradiction,0.9938284754753112,0.0002125988103216,0.0059590274468064,0.9938284754753112,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0892,base,Funchal's new tourist zone testifies to local travel industry ambitions.,The new tourist zone is run down.,Funchal's new tourist zone testifies to local travel industry ambitions. [SEP] The new tourist zone is run down.,contradiction,contradiction,0.8479410409927368,0.0009341571130789,0.1511247754096985,0.8479410409927368,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0892,v1,Funchal's new tourist zone testifies to local travel industry ambitions.,The new tlurisf zone is run d8Sn.,Funchal's new tourist zone testifies to local travel industry ambitions. [SEP] The new tlurisf zone is run d8Sn.,contradiction,neutral,0.9258328676223756,0.0068163652904331,0.9258328676223756,0.067350797355175,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0892,v2,Funchal's new tourist zone testifies to local travel industry ambitions.,The new tourist zone is run down..,Funchal's new tourist zone testifies to local travel industry ambitions. [SEP] The new tourist zone is run down..,contradiction,contradiction,0.8573601245880127,0.0010735101532191,0.1415664106607437,0.8573601245880127,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0892,v3,Funchal's new tourist zone testifies to local travel industry ambitions.,New the tourist zone is down run.,Funchal's new tourist zone testifies to local travel industry ambitions. [SEP] New the tourist zone is down run.,contradiction,contradiction,0.8671585321426392,0.0075033064931631,0.1253381669521331,0.8671585321426392,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0893,base,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ).",The South is more psychologically sound than the North.,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ). [SEP] The South is more psychologically sound than the North.",neutral,neutral,0.969480574131012,0.0024370830506086,0.969480574131012,0.0280823335051536,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0893,v1,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ).",The South is <)re psychologically sound than the NorrM.,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ). [SEP] The South is <)re psychologically sound than the NorrM.",neutral,neutral,0.851932168006897,0.0200757663697004,0.851932168006897,0.127992108464241,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0893,v2,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ).",The South is more psychologically sound than teh North.,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ). [SEP] The South is more psychologically sound than teh North.",neutral,neutral,0.9693806171417236,0.0030987102072685,0.9693806171417236,0.0275206137448549,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0893,v3,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ).",South the is more psychologically sound than North the.,"Beyond the regional identifications, the country remains divided culturally, economically, and psychologically between the prosperous, industrial North and less developed South, or Mezzogiorno ( Midday ). [SEP] South the is more psychologically sound than North the.",neutral,neutral,0.9682549834251404,0.0022588204592466,0.9682549834251404,0.0294860824942588,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0894,base,"What's your idea?"" Sir James considered for a moment or two.",Someone asked Sir James his opinion.,"What's your idea?"" Sir James considered for a moment or two. [SEP] Someone asked Sir James his opinion.",neutral,entailment,0.9643280506134032,0.9643280506134032,0.0343573316931724,0.0013145846314728,mnli_0894,0.464,0.536,Type III,D,1.0,0.9643,0.2221,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0894,v1,"What's your idea?"" Sir James considered for a moment or two.",Someone sXked Sir JzmWs his opinion.,"What's your idea?"" Sir James considered for a moment or two. [SEP] Someone sXked Sir JzmWs his opinion.",neutral,contradiction,0.47278493642807,0.2574181258678436,0.2697969377040863,0.47278493642807,mnli_0894,0.464,0.536,Type III,D,1.0,0.9643,0.2221,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0894,v2,"What's your idea?"" Sir James considered for a moment or two.",Someone asked Sir James his opinion..,"What's your idea?"" Sir James considered for a moment or two. [SEP] Someone asked Sir James his opinion..",neutral,entailment,0.9479108452796936,0.9479108452796936,0.0513656251132488,0.0007235283846966,mnli_0894,0.464,0.536,Type III,D,1.0,0.9643,0.2221,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0894,v3,"What's your idea?"" Sir James considered for a moment or two.",Sir someone asked James his opinion.,"What's your idea?"" Sir James considered for a moment or two. [SEP] Sir someone asked James his opinion.",neutral,entailment,0.9708458185195924,0.9708458185195924,0.0284439865499734,0.0007101900409907,mnli_0894,0.464,0.536,Type III,D,1.0,0.9643,0.2221,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0895,base,"It might have been minutes or hours that he slept, and he had no way of knowing which.",He didn't have a way of knowing whether he had slept minutes or hours.,"It might have been minutes or hours that he slept, and he had no way of knowing which. [SEP] He didn't have a way of knowing whether he had slept minutes or hours.",entailment,entailment,0.9967561364173888,0.9967561364173888,0.00289878831245,0.0003450656076893,mnli_0895,0.531,0.469,Type III,D,0.0,0.9968,0.0315,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0895,v1,"It might have been minutes or hours that he slept, and he had no way of knowing which.",He dkdG ' t have a way of knowing whether he had sle($ m&nuteA or jourw.,"It might have been minutes or hours that he slept, and he had no way of knowing which. [SEP] He dkdG ' t have a way of knowing whether he had sle($ m&nuteA or jourw.",entailment,entailment,0.3791935443878174,0.3791935443878174,0.3416261374950409,0.2791803479194641,mnli_0895,0.531,0.469,Type III,D,0.0,0.9968,0.0315,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0895,v2,"It might have been minutes or hours that he slept, and he had no way of knowing which.",He didn't have a way of knowing whetehr he had slept minutes or hours.,"It might have been minutes or hours that he slept, and he had no way of knowing which. [SEP] He didn't have a way of knowing whetehr he had slept minutes or hours.",entailment,entailment,0.994091808795929,0.994091808795929,0.0054533979855477,0.0004548363504,mnli_0895,0.531,0.469,Type III,D,0.0,0.9968,0.0315,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0895,v3,"It might have been minutes or hours that he slept, and he had no way of knowing which.",Didn he ' have t a way of whether knowing he had slept minutes or hours.,"It might have been minutes or hours that he slept, and he had no way of knowing which. [SEP] Didn he ' have t a way of whether knowing he had slept minutes or hours.",entailment,entailment,0.9273701310157776,0.9273701310157776,0.0147080020979046,0.0579218789935112,mnli_0895,0.531,0.469,Type III,D,0.0,0.9968,0.0315,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0896,base,"The smithy's jaw dropped ""We need them,"" said Jon.",Jon felt they needed no one. ,"The smithy's jaw dropped ""We need them,"" said Jon. [SEP] Jon felt they needed no one. ",contradiction,contradiction,0.9990110397338868,0.000297681253869,0.0006911493837833,0.9990110397338868,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0896,v1,"The smithy's jaw dropped ""We need them,"" said Jon.",Jon felt tge6 neeCeW no one.,"The smithy's jaw dropped ""We need them,"" said Jon. [SEP] Jon felt tge6 neeCeW no one.",contradiction,contradiction,0.9791684746742249,0.0010828932281583,0.0197486281394958,0.9791684746742249,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0896,v2,"The smithy's jaw dropped ""We need them,"" said Jon.",Jon felt tehy needed no one. ,"The smithy's jaw dropped ""We need them,"" said Jon. [SEP] Jon felt tehy needed no one. ",contradiction,contradiction,0.9987169504165648,0.0003175471792928,0.0009655799367465,0.9987169504165648,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0896,v3,"The smithy's jaw dropped ""We need them,"" said Jon.",Jon they felt no needed one.,"The smithy's jaw dropped ""We need them,"" said Jon. [SEP] Jon they felt no needed one.",contradiction,contradiction,0.9990161657333374,0.0003165264788549,0.0006672695744782,0.9990161657333374,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0897,base,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through.",Trimble is the Ulster Unionist President for the eleventh year.,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through. [SEP] Trimble is the Ulster Unionist President for the eleventh year.",neutral,neutral,0.9940586090087892,0.0001268813502974,0.9940586090087892,0.005814513657242,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0897,v1,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through.",5rimnle is the Ulster JnioJist President for the eleventh ywaT.,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through. [SEP] 5rimnle is the Ulster JnioJist President for the eleventh ywaT.",neutral,neutral,0.829514741897583,0.0009231247240677,0.829514741897583,0.1695621311664581,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0897,v2,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through.",Trimble is teh Ulster Unionist President for the eleventh year.,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through. [SEP] Trimble is teh Ulster Unionist President for the eleventh year.",neutral,neutral,0.9913843870162964,0.0001145271526183,0.9913843870162964,0.0085010677576065,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0897,v3,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through.",Is trimble Ulster the Unionist President for the eleventh year.,"The Daily Telegraph reported that David Trimble, the Ulster Unionist Party leader and first minister in the new Ulster assembly, had threatened to resign if the march wasn't allowed through. [SEP] Is trimble Ulster the Unionist President for the eleventh year.",neutral,neutral,0.9820680022239684,0.0002052602940239,0.9820680022239684,0.0177267473191022,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0898,base,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility.",Deciview increases indicate better visibility.,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility. [SEP] Deciview increases indicate better visibility.",contradiction,contradiction,0.5034244060516357,0.0478964932262897,0.4486790597438812,0.5034244060516357,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0898,v1,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility.",Deciview inx4eases indicate better vosLbility.,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility. [SEP] Deciview inx4eases indicate better vosLbility.",contradiction,contradiction,0.4168376326560974,0.2885418534278869,0.294620543718338,0.4168376326560974,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0898,v2,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility.",Deciview increases indicate better visibility..,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility. [SEP] Deciview increases indicate better visibility..",contradiction,contradiction,0.5267696380615234,0.0467496141791343,0.4264807999134063,0.5267696380615234,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0898,v3,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility.",Deciview increases better indicate visibility.,"Perfect visibility is represented by a deciview of zero, so a decrease in deciview is an increase or improvement in visibility. [SEP] Deciview increases better indicate visibility.",contradiction,neutral,0.5553135275840759,0.042759358882904,0.5553135275840759,0.4019271433353424,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0899,base,Some had microphones; some had notepads.,Some of them had microphones and some of them had notepads. ,Some had microphones; some had notepads. [SEP] Some of them had microphones and some of them had notepads. ,entailment,entailment,0.9971777200698853,0.9971777200698853,0.0019847904331982,0.000837464001961,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0899,v1,Some had microphones; some had notepads.,"coHe of them had microphones and so,d of Hyem had notepads.","Some had microphones; some had notepads. [SEP] coHe of them had microphones and so,d of Hyem had notepads.",entailment,entailment,0.5573344230651855,0.5573344230651855,0.0825356021523475,0.3601299226284027,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0899,v2,Some had microphones; some had notepads.,Some of tehm had microphones and some of them had notepads. ,Some had microphones; some had notepads. [SEP] Some of tehm had microphones and some of them had notepads. ,entailment,entailment,0.9776071310043336,0.9776071310043336,0.0215419847518205,0.0008509078761562,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0899,v3,Some had microphones; some had notepads.,Some of them had microphones and of some them notepads had.,Some had microphones; some had notepads. [SEP] Some of them had microphones and of some them notepads had.,entailment,entailment,0.9887136220932008,0.9887136220932008,0.006464097648859,0.0048222825862467,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0900,base,i'm ready to go,I still need some more time to prepare.,i'm ready to go [SEP] I still need some more time to prepare.,contradiction,contradiction,0.9913340210914612,0.0001860109332483,0.0084799630567431,0.9913340210914612,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0900,v1,i'm ready to go,I w$ill need some more %imD to prepare.,i'm ready to go [SEP] I w$ill need some more %imD to prepare.,contradiction,contradiction,0.9829976558685304,0.0004415512375999,0.0165607649832963,0.9829976558685304,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0900,v2,i'm ready to go,I still need some more time to prepare..,i'm ready to go [SEP] I still need some more time to prepare..,contradiction,contradiction,0.9959569573402404,0.0001235177624039,0.003919530659914,0.9959569573402404,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0900,v3,i'm ready to go,I still some need more to time prepare.,i'm ready to go [SEP] I still some need more to time prepare.,contradiction,contradiction,0.9248861074447632,0.0005352674052119,0.074578583240509,0.9248861074447632,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0901,base,"What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation.","Although neither of them said anything out loud, they though many things.","What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation. [SEP] Although neither of them said anything out loud, they though many things.",neutral,neutral,0.7554927468299866,0.2375669032335281,0.7554927468299866,0.0069403131492435,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0901,v1,"What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation.","althougU neither of GheK said anything out loud, tGry though many things.","What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation. [SEP] althougU neither of GheK said anything out loud, tGry though many things.",neutral,neutral,0.5547469854354858,0.3659397959709167,0.5547469854354858,0.0793131217360496,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0901,v2,"What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation.","Although neitehr of them said anything out loud, they though many things.","What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation. [SEP] Although neitehr of them said anything out loud, they though many things.",neutral,neutral,0.8313106894493103,0.1531116217374801,0.8313106894493103,0.0155776981264352,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0901,v3,"What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation.","Although neither them of said anything out loud, though they things many.","What really matters, though, is that neither man resorted to in-your-face woo-woos or bitching, though in this case, sassy talk from the other side probably warranted retaliation. [SEP] Although neither them of said anything out loud, though they things many.",neutral,neutral,0.5147501230239868,0.40395388007164,0.5147501230239868,0.0812959447503089,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0902,base,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa).",Family rooms did not make any changes to family meals.,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa). [SEP] Family rooms did not make any changes to family meals.",contradiction,contradiction,0.9987187385559082,0.0002088150940835,0.0010724434396252,0.9987187385559082,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0902,v1,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa).",Family rooms did not make any chanReX to faKi.y K#als.,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa). [SEP] Family rooms did not make any chanReX to faKi.y K#als.",contradiction,contradiction,0.9992086291313172,9.865516767604277e-05,0.0006927604554221,0.9992086291313172,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0902,v2,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa).",Family rooms did not make any changes to family meals..,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa). [SEP] Family rooms did not make any changes to family meals..",contradiction,contradiction,0.9986396431922911,0.0001948160788742,0.0011656160932034,0.9986396431922911,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0902,v3,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa).",Family rooms did not make any changes to family meals.,"Family rooms have been introduced in many spots, making it easier for younger children to enjoy meals with their parents (and vice versa). [SEP] Family rooms did not make any changes to family meals.",contradiction,contradiction,0.9987187385559082,0.0002088150940835,0.0010724434396252,0.9987187385559082,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0903,base,AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual.,"When applying Aggregate Entry Age Normal methodology, calculations are done based on individual-level data. ","AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual. [SEP] When applying Aggregate Entry Age Normal methodology, calculations are done based on individual-level data. ",contradiction,contradiction,0.9929043650627136,0.0046968576498329,0.0023987325839698,0.9929043650627136,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0903,v1,AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual.,"When applying Aggregate Egtr& Age NirmaP methodology, calculations are Rond vas$d on individual - level data.","AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual. [SEP] When applying Aggregate Egtr& Age NirmaP methodology, calculations are Rond vas$d on individual - level data.",contradiction,contradiction,0.8887409567832947,0.0321789272129535,0.0790801793336868,0.8887409567832947,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0903,v2,AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual.,"When applying Aggregate Entry Age Normal methodology, calculations are done based on individual-level data. .","AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual. [SEP] When applying Aggregate Entry Age Normal methodology, calculations are done based on individual-level data. .",contradiction,contradiction,0.992518424987793,0.0047748270444571,0.0027067132759839,0.992518424987793,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0903,v3,AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual.,"When applying Aggregate Entry Age methodology Normal, are calculations based done on individual - level data.","AGGREGATE ENTRY AGE NORMAL - A system of applying the entry age normal actuarial cost methodology using aggregate population models or groups instead of applying it individual by individual. [SEP] When applying Aggregate Entry Age methodology Normal, are calculations based done on individual - level data.",contradiction,contradiction,0.9919122457504272,0.0044343755580484,0.0036532785743474,0.9919122457504272,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0904,base,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers.",There are many different landscapes in the Lake District.,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers. [SEP] There are many different landscapes in the Lake District.",entailment,entailment,0.9941891431808472,0.9941891431808472,0.005706273484975,0.0001045707758748,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0904,v1,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers.",There are jaMy different landscapes in the Lxkr District.,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers. [SEP] There are jaMy different landscapes in the Lxkr District.",entailment,entailment,0.8262439966201782,0.8262439966201782,0.1670452952384948,0.0067107551731169,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0904,v2,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers.",There are many different landscapes in teh Lake District.,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers. [SEP] There are many different landscapes in teh Lake District.",entailment,entailment,0.9935065507888794,0.9935065507888794,0.0063766981475055,0.0001167323353001,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0904,v3,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers.",There are many landscapes different in Lake the District.,"With its variety of landscapes and ever-changing light, the Lake District offers never-ending opportunities for outdoor photographers. [SEP] There are many landscapes different in Lake the District.",entailment,entailment,0.9906545281410216,0.9906545281410216,0.0092327622696757,0.0001127341238316,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0905,base,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes.",The success of the associates depends on how financial successful the plaintiffs.,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes. [SEP] The success of the associates depends on how financial successful the plaintiffs.",contradiction,contradiction,0.9568414688110352,0.0009087906801141,0.0422498062252998,0.9568414688110352,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0905,v1,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes.",The success of the assockatFs d3Lends on how financial cuccessf8l the plaintiffs.,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes. [SEP] The success of the assockatFs d3Lends on how financial cuccessf8l the plaintiffs.",contradiction,contradiction,0.8570511341094971,0.0522288121283054,0.0907201096415519,0.8570511341094971,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0905,v2,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes.",The success of teh associates depends on how financial successful the plaintiffs.,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes. [SEP] The success of teh associates depends on how financial successful the plaintiffs.",contradiction,contradiction,0.9581794142723083,0.0011477046646177,0.0406728237867355,0.9581794142723083,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0905,v3,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes.",The of the success associates depends on how financial successful the plaintiffs.,"The ultimate success of generousassociates or any other cause supported by the legal profession depends, in part, upon the financial success of the lawyers and law firms who support those causes. [SEP] The of the success associates depends on how financial successful the plaintiffs.",contradiction,contradiction,0.9721235632896424,0.0018566381186246,0.0260197483003139,0.9721235632896424,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0906,base,Johnson encouraged Kennedy to run and promised to do whatever he could to help him.,Johnson tried to stop Kennedy from running.,Johnson encouraged Kennedy to run and promised to do whatever he could to help him. [SEP] Johnson tried to stop Kennedy from running.,contradiction,contradiction,0.9991604089736938,0.000344713742379,0.0004948511486873,0.9991604089736938,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0906,v1,Johnson encouraged Kennedy to run and promised to do whatever he could to help him.,Johnson tei$d to stk( Kennedy from running.,Johnson encouraged Kennedy to run and promised to do whatever he could to help him. [SEP] Johnson tei$d to stk( Kennedy from running.,contradiction,contradiction,0.9984980821609496,0.0003599571937229,0.0011420275550335,0.9984980821609496,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0906,v2,Johnson encouraged Kennedy to run and promised to do whatever he could to help him.,Johnson tried to stop Kennedy from running..,Johnson encouraged Kennedy to run and promised to do whatever he could to help him. [SEP] Johnson tried to stop Kennedy from running..,contradiction,contradiction,0.999314308166504,0.0002539011184126,0.0004318904539104,0.999314308166504,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0906,v3,Johnson encouraged Kennedy to run and promised to do whatever he could to help him.,Johnson tried to stop Kennedy from running.,Johnson encouraged Kennedy to run and promised to do whatever he could to help him. [SEP] Johnson tried to stop Kennedy from running.,contradiction,contradiction,0.9991604089736938,0.000344713742379,0.0004948511486873,0.9991604089736938,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
